trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
26360	5693	1	0	4	3	2	1	1.0	1	2013	2	25	1	16.0	62	0	1	1	7210	1.7275	0.529166667	0.259444444	0.0	0.72	0.0	0	0.567777778	1.5	1.27	0.0	0.2954989999999999
26417	5704	0	4	4	3	1	1	1.0	1	2013	2	26	2	10.41666667	45	1	1	1	1530	0.378888889	0.125833333	0.181111111	0.0	0.074166667	0.0	0	0.105555556	1.5	0.29	0.0	0.155263
26425	5706	0	3	1	3	6	1	1.0	1	2013	2	26	2	15.0	47	0	1	0	340	0.08	0.030555556	0.018888889	0.0	0.027777778	0.0	0	0.023055556	1.5	0.05	10.5	0.5903609999999999
26446	5711	2	0	3	1	1	1	1.0	1	2013	2	26	2	5.083333333	27	0	0	1	3357	0.856666667	0.286111111	0.127777778	0.0	0.201666667	0.1	1	0.194444444	3.0	0.61	0.0	0.06
26455	5712	1	1	4	1	2	5	0.0	1	2013	2	26	2	19.25	71	0	1	1	547	0.156111111	0.050833333	0.091666667	0.0	0.022222222	0.0	0	0.082222222	0.0	0.17	0.0	0.118243
26461	5714	0	2	4	3	1	5	0.0	1	2013	2	26	2	14.66666667	56	1	0	1	2001	0.612222222	0.1863888889999999	0.155	0.0	0.182222222	0.0	0	0.1913888889999999	0.0	0.56	0.0	0.120464
26494	5721	2	0	1	2	1	3	0.0	1	2013	2	27	3	8.0	14	1	0	1	1267	0.323333333	0.105833333	0.161388889	0.0	0.070833333	0.0	0	0.0925	0.0	0.25	0.0	0.363363
26500	5721	4	0	1	2	1	3	0.0	1	2013	2	27	3	7.75	13	0	0	1	1609	0.3958333329999999	0.128055556	0.241666667	0.0	0.125277778	0.0	0	0.130555556	0.0	0.35	0.0	0.1489359999999999
26538	5728	1	0	2	1	6	1	1.0	1	2013	2	27	3	7.75	35	0	1	0	1773	0.439166667	0.148055556	0.219444444	0.016666667	0.0	0.0	0	0.1436111109999999	2.4	0.34	10.5	0.603482
26565	5735	2	2	4	3	2	1	1.0	1	2013	2	27	3	17.0	22	0	1	1	3168	0.8425	0.2344444439999999	0.285833333	0.0	0.504444444	0.0	0	0.192777778	1.5	0.48	0.0	0.2752159999999999
26566	5735	3	0	4	3	2	1	1.0	1	2013	2	27	3	16.5	18	0	1	1	2078	0.601944444	0.2125	0.054166667	0.0	0.363888889	0.0	0	0.1747222219999999	1.5	0.47	0.0	0.294118
26567	5735	3	1	4	3	2	1	1.0	1	2013	2	27	3	18.75	18	0	1	1	2078	0.553333333	0.138611111	0.071666667	0.0	0.320277778	0.0	0	0.156388889	1.5	0.41	0.0	0.17762
26609	5746	0	3	3	3	6	5	0.0	1	2013	2	28	4	13.25	74	1	0	0	20704	4.618333333	1.366111111	0.145277778	0.283333333	0.45	0.108333333	1	0.869166667	0.0	2.96	0.0	0.4506229999999999
26617	5747	3	1	4	2	2	5	0.0	1	2013	2	28	4	15.58333333	10	1	0	1	904	0.2475	0.090277778	0.037777778	0.0	0.069444444	0.0	0	0.120555556	0.0	0.31	0.0	0.232719
26628	5750	0	1	4	1	2	1	0.0	1	2013	3	1	5	18.83333333	35	0	1	2	2005	0.508055556	0.153888889	0.173611111	0.0	0.133611111	0.0	0	0.1580555559999999	0.0	0.36	0.0	0.140598
26654	5757	0	0	4	2	2	5	0.0	1	2013	3	1	5	6.75	48	0	1	2	6969	1.708611111	0.548888889	0.163611111	0.0	0.770277778	0.083333333	1	0.4402777779999999	0.0	1.11	0.0	0.266877
26660	5757	1	2	1	5	2	5	0.0	1	2013	3	1	5	11.0	34	1	0	2	984	0.273333333	0.116388889	0.230555556	0.0	0.046944444	0.0	0	0.106944444	0.0	0.24	0.0	0.345455
26662	5757	1	5	4	2	2	5	0.0	1	2013	3	1	5	15.58333333	34	1	0	2	6969	1.725555556	0.530833333	0.196944444	0.0	0.901666667	0.0	0	0.603055556	0.0	1.23	0.0	0.341317
26668	5758	1	0	4	1	1	1	1.0	1	2013	3	1	5	6.0	59	1	1	1	20159	4.6525	1.4627777780000002	0.090833333	0.833333333	0.1172222219999999	0.1422222219999999	1	0.978888889	4.3	3.3	0.0	0.555335
26682	5762	0	1	4	3	6	5	0.0	1	2013	3	1	5	9.666666667	84	0	0	0	931	0.264444444	0.100277778	0.143055556	0.0	0.036666667	0.0	0	0.099444444	0.0	0.22	0.0	0.256983
26735	5773	0	3	4	3	2	1	1.0	1	2013	3	3	7	22.75	41	0	1	1	2899	0.7588888890000001	0.265277778	0.122777778	0.0	0.240277778	0.0	0	0.1625	1.5	0.44	0.0	0.2290599999999999
26763	5779	0	1	1	5	6	1	1.0	1	2013	3	3	7	16.51666667	45	1	1	0	1111	0.296944444	0.18	0.211111111	0.033333333	0.0	0.0	0	0.1075	2.4	0.24	0.0	0.361757
26765	5779	1	0	3	3	6	1	1.0	1	2013	3	3	7	14.0	40	0	1	0	4795	1.186111111	0.478055556	0.317777778	0.233333333	0.0	0.083333333	1	0.354166667	2.4	1.04	0.0	0.732549
26779	5781	3	1	4	3	6	1	1.0	1	2013	3	3	7	12.66666667	32	0	0	1	6125	1.5272222219999998	0.453055556	0.212777778	0.0	0.600833333	0.0	0	0.401666667	1.5	1.04	0.0	0.401107
26791	5787	0	0	3	1	6	5	0.0	1	2013	3	4	1	7.333333333	64	1	0	0	918	0.264722222	0.087777778	0.0825	0.0	0.083333333	0.0	0	0.065	0.0	0.17	0.0	0.0726496
26843	5804	3	0	1	2	6	5	0.0	1	2013	3	5	2	9.0	5	1	0	0	764	0.189722222	0.096944444	0.127222222	0.0	0.041666667	0.0	0	0.106111111	0.0	0.2	10.5	0.366492
26845	5804	4	0	1	2	6	5	0.0	1	2013	3	5	2	9.0	5	0	0	0	764	0.189722222	0.096944444	0.127222222	0.0	0.041666667	0.0	0	0.106111111	0.0	0.2	10.5	0.366492
26852	5805	4	1	3	2	6	1	1.0	1	2013	3	5	2	15.25	18	0	0	0	6419	1.565	0.578888889	0.311944444	0.3	0.0	0.0	0	0.518055556	2.4	1.18	10.5	0.696515
26858	5806	1	0	4	1	1	5	0.0	1	2013	3	5	2	7.0	52	0	1	2	5674	1.473333333	0.394444444	0.241388889	0.0	0.748611111	0.1180555559999999	1	0.422222222	0.0	1.21	0.0	0.374342
26866	5806	4	2	4	5	1	3	0.0	1	2013	3	5	2	18.08333333	12	0	0	2	5641	1.380555556	0.396944444	0.1938888889999999	0.0	0.598611111	0.0	0	0.438333333	0.0	1.1	0.0	0.285171
26873	5808	3	0	3	1	2	1	1.0	1	2013	3	6	3	7.0	27	0	0	1	8872	2.192222222	0.6975	0.0502777779999999	0.283333333	0.468611111	0.1	1	0.5425	4.4	1.61	0.0	0.504352
26877	5809	0	2	2	4	6	1	1.0	1	2013	3	6	3	17.0	55	1	1	1	1816	0.472777778	0.156111111	0.081388889	0.0	0.2638888889999999	0.0	0	0.156111111	1.5	0.36	0.0	0.0782918
26879	5809	0	4	4	3	6	1	1.0	1	2013	3	6	3	21.58333333	55	1	1	1	5560	1.335555556	0.4638888889999999	0.13	0.0	0.4125	0.0	0	0.3569444439999999	1.5	0.94	0.0	0.426459
26910	5812	2	4	4	5	1	1	1.0	1	2013	3	6	3	18.18333333	28	0	1	1	1110	0.298611111	0.086944444	0.035	0.0	0.133333333	0.0	0	0.1266666669999999	1.5	0.32	0.0	0.554825
26947	5816	1	3	4	2	5	1	1.0	1	2013	3	6	3	15.58333333	31	0	1	1	1721	0.4719444439999999	0.144444444	0.019722222	0.0	0.1938888889999999	0.0	0	0.149722222	1.5	0.55	0.0	0.111317
26993	5827	0	1	3	5	1	1	1.0	1	2013	3	8	5	18.25	41	0	1	1	16685	3.956388889	1.340833333	0.070277778	0.433333333	0.0	0.1166666669999999	1	0.93	4.7	2.92	0.0	0.589307
26995	5827	0	4	4	3	1	1	1.0	1	2013	3	8	5	21.0	41	0	1	1	4750	1.127222222	0.381388889	0.226944444	0.0	0.3	0.0	0	0.293888889	1.5	0.85	0.0	0.375236
27000	5829	0	0	3	1	6	1	1.0	1	2013	3	8	5	15.16666667	31	1	1	0	8651	1.928333333	0.7211111109999999	0.131111111	0.183333333	0.255	0.1	1	0.530833333	3.9	1.48	10.5	0.581371
27024	5832	2	0	4	2	1	3	0.0	1	2013	3	8	5	8.75	11	1	0	1	611	0.237777778	0.086944444	0.1011111109999999	0.0	0.06	0.0	0	0.089444444	0.0	0.26	0.0	0.130435
27027	5832	2	3	1	2	1	3	0.0	1	2013	3	8	5	15.33333333	11	1	0	1	611	0.2419444439999999	0.095555556	0.130277778	0.0	0.0605555559999999	0.0	0	0.067777778	0.0	0.21	0.0	0.163934
27032	5834	0	1	1	2	2	1	1.0	1	2013	3	8	5	8.916666667000001	32	1	0	1	465	0.1266666669999999	0.029444444	0.049166667	0.0	0.046944444	0.0	0	0.049166667	1.5	0.09	0.0	0.0
27049	5837	0	0	2	4	6	1	1.0	1	2013	3	8	5	11.0	28	1	0	0	3924	0.980833333	0.3275	0.075555556	0.0	0.545277778	0.1047222219999999	1	0.319722222	3.0	0.71	0.0	0.557776
27065	5843	1	0	1	3	6	1	1.0	1	2013	3	9	6	14.75	42	1	0	0	1186	0.26	0.103888889	0.038333333	0.0	0.161111111	0.0	0	0.124166667	1.5	0.23	0.0	0.485459
27072	5844	0	1	3	3	6	5	0.0	1	2013	3	9	6	12.5	68	0	1	0	728	0.193333333	0.087777778	0.096388889	0.0	0.081111111	0.0	0	0.132777778	0.0	0.27	10.5	0.629707
27082	5847	0	5	3	5	6	1	1.0	1	2013	3	9	6	17.33333333	28	0	1	0	1901	0.51	0.179722222	0.149722222	0.083333333	0.0	0.0	0	0.243333333	2.4	0.43	10.5	0.739726
27093	5849	1	4	1	3	5	1	1.0	1	2013	3	10	7	13.26666667	31	1	1	1	2248	0.5325	0.166666667	0.131666667	0.0	0.183333333	0.0	0	0.213888889	1.5	0.6	0.0	0.323377
27098	5851	1	0	1	3	1	3	0.0	1	2013	3	10	7	22.25	15	0	0	2	480	0.108611111	0.059166667	0.035555556	0.0	0.021111111	0.0	0	0.074166667	0.0	0.22	0.0	0.606742
27099	5851	1	1	1	3	1	3	0.0	1	2013	3	10	7	22.43333333	15	0	0	2	480	0.1125	0.075555556	0.029722222	0.0	0.018888889	0.0	0	0.0897222219999999	0.0	0.22	0.0	0.133127
27129	5857	2	1	3	1	1	1	1.0	1	2013	3	11	1	22.0	30	1	0	1	11143	2.8061111110000003	1.015	0.136111111	0.2666666669999999	0.2869444439999999	0.233333333	2	0.5166666670000001	4.3	1.85	0.0	0.48172
27135	5860	0	0	3	1	1	1	1.0	1	2013	3	12	2	6.75	40	1	0	1	5664	1.496388889	0.519444444	0.2488888889999999	0.0	0.513333333	0.1	1	0.320555556	3.0	1.07	0.0	0.228769
27151	5864	0	1	3	5	6	5	0.0	1	2013	3	13	3	10.0	74	1	0	0	5194	1.228888889	0.440555556	0.072222222	0.0	0.500555556	0.0	0	0.389722222	0.0	0.94	0.0	0.455453
27154	5865	0	1	3	4	6	1	1.0	1	2013	3	13	3	19.66666667	53	1	0	0	668	0.1719444439999999	0.085833333	0.071944444	0.0	0.0875	0.0	0	0.106111111	1.5	0.21	0.0	0.363874
27161	5867	0	1	3	1	1	1	1.0	1	2013	3	13	3	16.0	33	1	1	2	11944	2.916111111	0.8269444440000001	0.228333333	0.283333333	0.6233333329999999	0.133333333	1	0.777222222	3.9	2.14	0.0	0.648678
27162	5868	0	0	1	3	6	5	0.0	1	2013	3	13	3	10.0	79	1	0	0	815	0.196111111	0.0725	0.07	0.0	0.0436111109999999	0.0	0	0.068888889	0.0	0.17	0.0	0.5362899999999999
27183	5875	0	0	3	3	6	1	0.0	1	2013	3	14	4	13.0	34	1	1	0	2138	0.5513888889999999	0.195833333	0.125277778	0.0	0.217222222	0.0	0	0.250555556	0.0	0.47	0.0	0.334812
27213	5879	0	5	4	3	1	1	1.0	1	2013	3	14	4	12.75	58	0	1	2	5930	1.448611111	0.491388889	0.1175	0.333333333	0.144166667	0.2047222219999999	2	0.582777778	3.9	1.39	10.5	0.564824
27220	5880	2	0	1	2	1	3	0.0	1	2013	3	15	5	8.333333332999999	14	1	0	1	830	0.194722222	0.071944444	0.146111111	0.0	0.019166667	0.0	0	0.1	0.0	0.25	0.0	0.3638889999999999
27231	5883	0	2	4	3	1	5	0.0	1	2013	3	15	5	11.66666667	82	0	1	1	3886	0.876388889	0.255555556	0.1819444439999999	0.0	0.471111111	0.0	0	0.217222222	0.0	0.61	0.0	0.1726339999999999
27233	5883	0	4	4	3	1	5	0.0	1	2013	3	15	5	22.0	82	0	1	1	5260	1.449444444	0.409722222	0.282777778	0.0	0.452222222	0.1866666669999999	1	0.310277778	0.0	1.06	0.0	0.125336
27238	5883	1	4	4	3	1	5	0.0	1	2013	3	15	5	22.0	79	1	1	1	5260	1.449444444	0.409722222	0.282777778	0.0	0.452222222	0.1866666669999999	1	0.310277778	0.0	1.06	0.0	0.125336
27239	5884	0	0	3	1	6	1	1.0	1	2013	3	15	5	6.5	44	1	0	0	6482	1.461388889	0.540555556	0.226666667	0.2666666669999999	0.0	0.0	0	0.483611111	2.9	1.22	0.0	0.6295229999999999
27286	5891	2	0	3	3	6	1	1.0	1	2013	3	17	7	13.0	27	1	0	0	1407	0.3569444439999999	0.128055556	0.161666667	0.0	0.108055556	0.0	0	0.136944444	1.5	0.3	0.0	0.5557810000000001
27287	5891	2	1	1	5	6	1	1.0	1	2013	3	17	7	14.25	27	1	0	0	889	0.2225	0.0886111109999999	0.1030555559999999	0.0	0.054444444	0.0	0	0.1222222219999999	1.5	0.28	0.0	0.456818
27322	5897	0	1	3	5	1	1	1.0	1	2013	3	18	1	12.26666667	44	0	1	2	17254	3.950277778	1.281388889	0.105	0.5	0.0	0.233333333	2	0.984166667	7.2	2.76	10.5	0.649167
27323	5897	0	2	3	4	1	1	1.0	1	2013	3	18	1	13.75	44	0	1	2	3900	0.954444444	0.289722222	0.1819444439999999	0.0	0.3291666669999999	0.0	0	0.280555556	1.5	0.82	0.0	0.310891
27340	5902	1	0	4	4	2	1	1.0	1	2013	3	19	2	5.5	47	0	1	2	25736	5.966388889	1.74	0.454444444	0.35	0.909166667	0.371111111	3	0.828888889	9.59	3.53	0.0	0.300603
27345	5902	3	3	4	3	2	5	0.0	1	2013	3	19	2	21.0	8	1	0	2	4025	1.167222222	0.356388889	0.1222222219999999	0.0	0.461111111	0.1	1	0.228055556	0.0	0.74	0.0	0.158343
27354	5906	0	1	3	3	1	5	0.0	1	2013	3	20	3	11.0	65	1	1	1	7772	1.759444444	0.572777778	0.327777778	0.15	0.184166667	0.1	1	0.465	0.0	1.53	10.5	0.6272399999999999
27382	5909	0	0	1	3	6	5	0.0	1	2013	3	21	4	8.75	70	1	0	0	563	0.170833333	0.065277778	0.110833333	0.0	0.02	0.0	0	0.0352777779999999	0.0	0.1	0.0	0.149606
27397	5912	1	1	3	1	6	1	1.0	1	2013	3	22	5	0.0	24	0	1	0	8662	2.086666667	0.705277778	0.231666667	0.35	0.0	0.0	0	0.484166667	2.4	1.38	0.0	0.598967
27401	5914	0	1	3	1	6	1	1.0	1	2013	3	22	5	19.0	46	0	1	0	5121	1.183333333	0.368611111	0.214722222	0.0	0.459444444	0.0	0	0.399722222	1.5	0.86	0.0	0.536484
27425	5923	0	0	4	3	2	5	0.0	1	2013	3	24	7	11.75	63	0	1	2	1680	0.502222222	0.229166667	0.4508333329999999	0.0	0.08	0.0	0	0.1875	0.0	0.53	0.0	0.321481
27440	5925	0	0	1	3	6	1	1.0	1	2013	3	25	1	8.416666667000001	48	1	0	0	1378	0.356388889	0.122777778	0.116388889	0.0	0.131944444	0.0	0	0.137222222	1.5	0.31	10.5	0.461538
27475	5931	0	5	1	5	1	1	1.0	1	2013	3	28	4	17.5	47	1	1	2	672	0.176111111	0.065277778	0.097777778	0.0	0.025	0.0	0	0.090277778	1.5	0.19	10.5	0.301538
27478	5933	0	0	4	3	1	5	0.0	2	2013	4	1	1	19.5	76	1	1	2	7299	1.7872222219999998	0.635277778	0.071666667	0.0	0.424722222	0.083333333	1	0.345	0.0	1.2	0.0	0.242351
27506	5940	1	2	4	3	3	1	1.0	2	2013	4	1	1	17.0	56	1	1	1	760	0.240277778	0.075277778	0.166944444	0.0	0.066666667	0.0	0	0.066388889	1.5	0.18	0.0	0.1841
27539	5949	0	0	4	3	6	4	1.0	2	2013	4	2	2	9.5	44	1	1	1	4133	1.000555556	0.331111111	0.255555556	0.1	0.061944444	0.1166666669999999	1	0.363611111	3.1	0.79	10.5	0.55233
27544	5949	1	2	4	3	6	1	1.0	2	2013	4	2	2	22.33333333	39	0	1	1	4245	0.968333333	0.3475	0.189444444	0.083333333	0.048888889	0.128055556	1	0.306666667	3.9	0.73	0.0	0.403986
27563	5957	0	0	4	3	1	1	1.0	2	2013	4	3	3	11.0	50	1	0	1	3277	0.875277778	0.2275	0.418055556	0.0	0.234166667	0.0	0	0.236666667	1.5	0.74	0.0	0.347418
27604	5964	0	0	3	1	1	1	1.0	2	2013	4	4	4	6.0	30	0	1	1	2767	0.646111111	0.170555556	0.095	0.0	0.173333333	0.0	0	0.199722222	1.5	0.56	0.0	0.1502089999999999
27606	5965	0	0	3	2	6	5	0.0	2	2013	4	4	4	9.0	64	0	0	0	4892	1.290555556	0.443611111	0.4025	0.0	0.312777778	0.0	0	0.337222222	0.0	0.94	0.0	0.28089
27609	5965	0	3	3	3	6	5	0.0	2	2013	4	4	4	19.5	64	0	0	0	3146	1.088888889	0.358055556	0.422222222	0.0	0.166666667	0.0	0	0.205277778	0.0	0.63	0.0	0.0811908
27623	5971	0	2	4	3	1	5	0.0	2	2013	4	4	4	15.75	70	1	1	2	3859	0.967222222	0.2825	0.315277778	0.0	0.237777778	0.0	0	0.253055556	0.0	0.7	0.0	0.151482
27631	5975	0	0	2	3	1	1	1.0	2	2013	4	4	4	9.5	49	0	1	2	1076	0.292777778	0.095	0.136666667	0.0	0.1	0.0	0	0.108333333	1.5	0.28	0.0	0.425641
27650	5980	0	3	4	3	5	1	1.0	2	2013	4	5	5	19.25	58	1	1	2	1363	0.306944444	0.078611111	0.079166667	0.0	0.041666667	0.0	0	0.075555556	1.5	0.27	0.0	0.113971
27666	5984	0	4	1	5	1	4	1.0	2	2013	4	5	5	23.0	25	0	1	1	552	0.143888889	0.1266666669999999	0.121111111	0.016666667	0.0	0.0	0	0.206666667	1.6	0.48	0.0	0.479839
27679	5987	0	0	1	3	6	1	0.5	2	2013	4	5	5	10.0	59	1	0	0	1380	0.436666667	0.1186111109999999	0.168333333	0.0	0.146111111	0.0	0	0.151666667	0.75	0.33	0.0	0.1923079999999999
27682	5988	0	2	4	3	1	5	0.0	2	2013	4	5	5	15.25	93	0	1	1	4614	1.383888889	0.462777778	0.1916666669999999	0.1166666669999999	0.070277778	0.183333333	1	0.279166667	0.0	1.0	0.0	0.147264
27685	5989	0	0	3	1	6	1	1.0	2	2013	4	5	5	8.5	43	1	0	0	4120	0.975	0.369166667	0.248333333	0.15	0.0	0.0	0	0.322222222	1.7	0.77	0.0	0.199138
27692	5990	1	1	3	4	1	1	1.0	2	2013	4	5	5	18.5	59	0	1	1	6188	1.508888889	0.541944444	0.140833333	0.0	0.666388889	0.0	0	0.4875	1.5	1.24	0.0	0.689459
27722	5997	1	3	4	3	1	5	0.0	2	2013	4	6	6	16.0	73	1	1	1	1049	0.286388889	0.096111111	0.085833333	0.0	0.05	0.0	0	0.049166667	0.0	0.19	0.0	0.107345
27738	5999	0	3	1	5	6	1	1.0	2	2013	4	6	6	17.0	51	0	1	0	1438	0.439444444	0.173888889	0.336111111	0.0	0.033333333	0.0	0	0.134166667	1.5	0.31	0.0	0.115942
27751	6001	1	1	4	3	1	1	1.0	2	2013	4	6	6	17.83333333	45	0	1	1	1225	0.293611111	0.094722222	0.060277778	0.0	0.154722222	0.0	0	0.073055556	1.5	0.2	0.0	0.269962
27788	6004	1	1	4	4	2	1	1.0	2	2013	4	6	6	13.25	35	1	1	1	3021	0.808333333	0.278611111	0.0388888889999999	0.0	0.291111111	0.0	0	0.156944444	1.5	0.49	0.0	0.099115
27802	6006	0	3	4	1	1	1	1.0	2	2013	4	6	6	13.53333333	38	1	1	1	12220	2.8683333330000003	0.886944444	0.156388889	0.566666667	0.025	0.25	2	0.8341666670000001	5.59	2.31	0.0	0.485514
27807	6007	0	2	3	3	6	5	0.0	2	2013	4	6	6	23.5	25	0	0	0	2246	0.582777778	0.173888889	0.073888889	0.0	0.190277778	0.0	0	0.159722222	0.0	0.39	0.0	0.443478
27827	6013	0	5	1	5	6	4	1.0	2	2013	4	6	6	16.0	21	1	0	1	463	0.126944444	0.048888889	0.0611111109999999	0.016666667	0.0	0.0	0	0.053333333	1.6	0.1	10.5	0.546875
27829	6013	1	1	3	5	6	1	1.0	2	2013	4	6	6	11.91666667	30	0	1	1	2100	0.491944444	0.211111111	0.135	0.0	0.140277778	0.0	0	0.205833333	1.5	0.49	0.0	0.470985
27846	6018	0	0	3	3	1	5	0.0	2	2013	4	7	7	16.0	57	1	0	1	4505	1.191666667	0.353888889	0.256666667	0.0	0.394166667	0.0	0	0.454444444	0.0	1.08	0.0	0.367359
27852	6019	0	1	4	3	1	1	1.0	2	2013	4	7	7	12.0	32	1	1	2	1336	0.381944444	0.109166667	0.1975	0.0	0.045833333	0.0	0	0.090555556	1.5	0.28	0.0	0.0245399
27857	6021	1	0	4	3	1	5	0.0	2	2013	4	7	7	14.5	68	1	0	1	1658	0.491111111	0.1375	0.114166667	0.0	0.138888889	0.0	0	0.129722222	0.0	0.37	0.0	0.14561
27860	6022	0	2	1	5	1	5	0.0	2	2013	4	7	7	9.333333333	76	0	1	2	9999	2.229166667	0.726666667	0.040555556	0.366666667	0.0	0.083333333	1	0.5736111110000001	0.0	1.69	0.0	0.468281
27874	6025	1	0	4	4	1	1	1.0	2	2013	4	7	7	6.833333333	32	0	1	1	3315	0.8158333329999999	0.295	0.090555556	0.15	0.0	0.0	0	0.1916666669999999	2.4	0.64	0.0	0.231884
27878	6027	0	0	1	3	1	1	1.0	2	2013	4	7	7	11.0	39	0	1	1	1050	0.2847222219999999	0.133055556	0.064722222	0.0	0.083611111	0.0	0	0.07	1.5	0.19	0.0	0.484127
27892	6032	0	1	4	5	1	1	1.0	2	2013	4	8	1	9.683333333	46	1	1	1	3459	0.8213888890000001	0.324722222	0.068055556	0.0	0.193611111	0.0	0	0.176666667	1.5	0.54	0.0	0.220126
27912	6038	0	3	2	3	6	1	1.0	2	2013	4	8	1	19.0	48	0	1	0	2714	0.633888889	0.240555556	0.103888889	0.0	0.297777778	0.0	0	0.1866666669999999	1.5	0.46	0.0	0.25744
27951	6051	1	1	3	3	6	5	0.0	2	2013	4	9	2	9.583333333	78	0	1	0	806	0.208611111	0.0891666669999999	0.169722222	0.0	0.03	0.0	0	0.084444444	0.0	0.19	0.0	0.509868
27989	6060	0	10	3	3	6	1	1.0	2	2013	4	9	2	0.0	31	1	0	0	5179	1.235833333	0.4527777779999999	0.146944444	0.033333333	0.2666666669999999	0.1	1	0.309444444	3.9	0.89	0.0	0.482944
28012	6065	0	2	4	5	1	1	1.0	2	2013	4	10	3	17.5	28	1	1	1	1377	0.371944444	0.1075	0.079166667	0.0	0.1	0.0	0	0.109722222	1.5	0.29	0.0	0.21519
28026	6068	1	0	4	3	2	5	0.0	2	2013	4	10	3	7.0	69	1	1	1	985	0.315	0.105277778	0.216944444	0.0	0.028333333	0.0	0	0.078055556	0.0	0.19	0.0	0.0533808
28045	6075	0	0	3	1	2	5	0.0	2	2013	4	11	4	8.666666667000001	63	1	1	2	2307	0.669444444	0.2025	0.158888889	0.0	0.300555556	0.0897222219999999	1	0.260555556	0.0	0.5	0.0	0.429638
28070	6080	1	1	3	3	1	5	0.0	2	2013	4	12	5	16.0	77	1	0	1	16496	4.0425	1.195	0.233055556	0.566666667	0.0	0.166666667	1	1.229722222	0.0	3.3	0.0	0.662977
28076	6082	2	1	3	3	6	3	0.0	2	2013	4	12	5	17.75	15	1	0	0	713	0.208611111	0.051944444	0.073333333	0.0	0.122777778	0.0	0	0.0633333329999999	0.0	0.13	0.0	0.320175
28085	6086	0	1	1	5	6	1	1.0	2	2013	4	12	5	17.0	52	0	1	0	1096	0.284166667	0.106944444	0.187222222	0.0	0.0625	0.0	0	0.1397222219999999	1.5	0.35	0.0	0.204771
28124	6092	1	2	4	4	2	1	1.0	2	2013	4	12	5	12.0	33	1	1	2	4882	1.196666667	0.359722222	0.221111111	0.0	0.411388889	0.0	0	0.235833333	1.5	0.67	0.0	0.183746
28137	6094	1	1	1	1	6	1	1.0	2	2013	4	12	5	18.0	47	1	0	0	1229	0.316666667	0.078888889	0.03	0.0	0.1375	0.0	0	0.071388889	1.5	0.2	0.0	0.225681
28150	6099	1	1	4	3	1	1	1.0	2	2013	4	13	6	16.5	29	1	1	2	23467	5.516944444	1.738333333	0.150277778	1.033333333	0.096111111	0.2666666669999999	2	1.297222222	7.6	4.13	0.0	0.525054
28217	6118	1	0	4	3	1	5	0.0	2	2013	4	13	6	9.5	8	1	0	2	4604	1.131666667	0.3275	0.211388889	0.0	0.394444444	0.072222222	1	0.1844444439999999	0.0	0.69	0.0	0.204819
28242	6121	4	3	3	3	1	5	0.0	2	2013	4	13	6	18.41666667	5	0	0	1	2373	0.737222222	0.248055556	0.0841666669999999	0.0	0.386666667	0.0	0	0.201388889	0.0	0.53	0.0	0.474483
28246	6122	1	1	4	5	1	5	0.0	2	2013	4	14	7	17.0	72	1	1	2	16366	3.893055556	1.284722222	0.218611111	0.7333333329999999	0.0	0.2	2	0.823333333	0.0	3.64	0.0	0.4908909999999999
28247	6122	1	2	4	5	1	5	0.0	2	2013	4	14	7	23.0	72	1	1	2	16366	3.952222222	1.318055556	0.162222222	0.35	0.6627777779999999	0.1	1	0.6133333329999999	0.0	3.39	0.0	0.289855
28253	6124	0	1	3	5	6	1	1.0	2	2013	4	14	7	13.75	25	0	1	0	4181	0.956944444	0.348888889	0.1047222219999999	0.083333333	0.226666667	0.133333333	1	0.3075	3.9	0.8	0.0	0.429991
28314	6135	0	2	3	3	6	1	1.0	2	2013	4	14	7	16.5	23	1	0	0	5452	1.172222222	0.299444444	0.1225	0.0	0.333333333	0.0	0	0.299444444	1.5	0.91	0.0	0.320965
28319	6137	0	2	1	3	2	1	1.0	2	2013	4	14	7	20.33333333	48	0	1	1	2390	0.5841666670000001	0.1825	0.061944444	0.05	0.136944444	0.1166666669999999	1	0.162777778	3.0	0.37	0.0	0.187713
28320	6137	0	3	1	3	2	1	1.0	2	2013	4	14	7	21.33333333	48	0	1	1	2390	0.574722222	0.1747222219999999	0.080555556	0.033333333	0.128611111	0.15	1	0.150833333	3.0	0.34	0.0	0.289134
28323	6138	0	1	4	3	1	5	0.0	2	2013	4	14	7	13.66666667	82	0	1	1	3894	0.950555556	0.305555556	0.148611111	0.0	0.458055556	0.123333333	1	0.2675	0.0	0.8	0.0	0.370717
28347	6141	3	0	4	2	1	5	0.0	2	2013	4	15	1	8.333333332999999	9	1	0	1	1324	0.5125	0.211666667	0.408888889	0.0	0.066666667	0.0	0	0.164722222	0.0	0.44	0.0	0.349073
28380	6148	1	5	2	3	6	1	1.0	2	2013	4	15	1	19.58333333	25	0	1	0	631	0.1580555559999999	0.040555556	0.12	0.0	0.021111111	0.0	0	0.055277778	1.5	0.14	0.0	0.125628
